unique_id,hurst,series_length,unitroot_pp,unitroot_kpss,hw_alpha,hw_beta,hw_gamma,stability,nperiods,seasonal_period,trend,spike,linearity,curvature,e_acf1,e_acf10,x_pacf5,diff1x_pacf5,diff2x_pacf5,nonlinearity,lumpiness,alpha,beta,arch_acf,garch_acf,arch_r2,garch_r2,flat_spots,entropy,crossing_points,arch_lm,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10
1-11,0.865306989107752,1279,-644.5680209925243,2.787504636966589,,,,0.5564887892965246,0,1,0.516775406113843,2.703060217301692e-07,11.78618662632908,-1.9355250243113422,0.14396720949314548,0.37940852745323467,0.4874068133008423,0.39202939632118633,0.7589025272104724,0.24724200252747683,0.06447774190877974,0.0822944095887156,0.028988050203396884,,,,,6,0.6174359409404226,329,0.2622620263929636,0.5820999216459591,2.6809364781165925,-0.4035796127603812,0.42214639899362694,-0.6460051137403172,0.7772929160335789
2-11,0.8953126122917541,1279,-586.3749632113173,2.9130583560115992,,,,0.5896891733667945,0,1,0.554042659625007,2.4066907429893283e-07,12.566944816067375,-1.023487715686961,0.14324975535376783,0.4601741192945007,0.5605059952943638,0.41810856769396326,0.7691566071214191,0.37999015901767685,0.055217773211550004,0.09924307603418933,0.025947767469076042,,,,,6,0.5792571631590747,327,0.33997966455954354,0.6143356939653396,3.1093373196430094,-0.41276309903096065,0.5917963226724301,-0.6524286724390859,1.051832838883587
3-11,0.9128434446374349,1279,-671.422077151562,3.1223061628003537,,,,0.5713201235365767,0,1,0.530342214939117,2.5319874709857364e-07,12.817795217464774,-1.172744708889864,0.10836208238906682,0.40245811193776837,0.4867043776869961,0.4111262611581098,0.7795142709752569,0.25386185099858316,0.060012086766896774,0.08597890064148428,0.029844084466515916,,,,,5,0.6029199669294788,359,0.2998879054179401,0.5777942821291582,2.798541325371587,-0.4107081243560682,0.5102312225447574,-0.6361952152032031,0.8737109681815997
4-11,0.9226106837444852,1279,-622.4503402241727,2.8989514734331103,,,,0.5786165477723698,0,1,0.5383089488646335,2.59808362758955e-07,12.03483358677331,-1.8161637493716027,0.1369627734845185,0.47518533495997534,0.5112939492269618,0.41943544030436675,0.7499953006032112,0.20354752331011994,0.060852460567142067,0.10801394818420731,2.3186686329385972e-12,,,,,6,0.5919878290510968,357,0.3602880425258017,0.5994538862217701,2.9805841847243926,-0.4055395394212043,0.5150875318198606,-0.6395400356605991,0.8645260902189595
5-11,0.8795428532621721,1279,-790.5904487901171,2.8375417195007833,,,,0.5324136169761092,0,1,0.4899666712180242,3.154351197436491e-07,11.917009696367773,-0.5894422838934443,0.08571833887880784,0.25893270079584974,0.4278213823916656,0.42288614220818754,0.8232502292921101,0.32237709815934323,0.061162360327982314,0.08734790199875055,0.023448810046301383,,,,,6,0.648366948599246,391,0.21832709735161748,0.5314535614437408,2.3775124348992125,-0.4500802790555443,0.41032949197219887,-0.6536388569202335,0.6951627914342108
6-11,,1279,-764.8479593886511,3.3296563267615,,,,0.5406703309923979,0,1,0.5077814085631982,3.2082159773631807e-07,12.7863807128998,-2.0087722037533506,0.07309957395235021,0.33296207846479053,0.4488309004389633,0.45063012263020724,0.815228633625118,0.2478617983811208,0.07151496056016107,0.08187389943552818,0.030355292131452133,,,,,6,0.6181845554729867,393,0.2231001111542359,0.5398363798362108,2.550812075298006,-0.44279723660905085,0.38603567827382973,-0.6565800048102035,0.672586659982444
7-11,0.8971432204053641,1279,-757.1371699124156,3.5024009211679896,,,,0.5358368877189316,0,1,0.5041952231303524,2.954827357631875e-07,13.244199363646114,-2.0763299192890257,0.09084413349603991,0.2391250039069498,0.4599870661606338,0.42809221262418606,0.8380041759044972,0.2649869046909197,0.05649778907703638,0.10077007402859615,0.015733421589424104,,,,,6,0.6599303461191407,363,0.23939273457861698,0.5452141213004936,2.546552839192698,-0.44728912955171823,0.4079706253039063,-0.6550521373404925,0.7253164224810412
8-11,0.9422029802733636,1279,-594.3729945159581,3.116434887290176,,,,0.5932690251281036,0,1,0.5576045659192911,2.4349455834621104e-07,12.91973651743482,-1.4899495105242686,0.1350036205014489,0.44732195466399965,0.568774572081471,0.4250513220781622,0.7810832080498937,0.3649727996369575,0.04701482439928475,0.10068822800926266,0.023938519132252235,,,,,5,0.5833525122074252,337,0.4063580915315209,0.6137873726323265,3.1576291367724867,-0.4313570349971995,0.631506740311346,-0.6674622728675558,1.119354802831536
9-11,0.907603356627988,1279,-655.8543945646609,3.015185441314082,,,,0.5791083277229201,0,1,0.529974815475206,2.678689828920567e-07,12.601841085304347,-1.9668690164570861,0.12624173265837857,0.42723628030955046,0.5415631159920851,0.46092812779249526,0.7985628859824413,0.21663411207616856,0.0464741193867197,0.10611328108363688,0.01712494575624044,,,,,7,0.6030332946365081,385,0.29764874290423005,0.5860460931494365,2.9234838442811633,-0.44678153782179497,0.5500110473784248,-0.6775637838747558,0.9798168086705311
10-11,0.9267081444998113,1279,-567.8832197762074,3.038098585606954,,,,0.5846560314627578,0,1,0.5532110992146075,2.4846548202391896e-07,12.550745742523532,-1.3134908488907462,0.15513809031206222,0.48958043765296183,0.5413306275424316,0.4083063075931604,0.745869611778173,0.40967168793764785,0.04798770123089639,0.0964934186747438,0.024943577377880645,,,,,5,0.5902394336027789,321,0.3648697615488905,0.6183084301985824,3.0848884275256054,-0.40380160013352806,0.5037512208982676,-0.648575465027193,0.8677073446660946
1-12,0.9109851788722648,1279,-737.5467961060236,2.7640960574556046,,,,0.5647107084130294,0,1,0.5143339616006828,2.8805965291906527e-07,11.5605677211928,-2.220100332911537,0.09305513038666798,0.31212573716552705,0.4867423616365077,0.43025275727316575,0.8290144260034061,0.400925576662102,0.05615633682345992,0.10488179319589831,0.016936856360442225,,,,,7,0.6188633424317191,385,0.2509767884301385,0.5570388538059673,2.7455878949327515,-0.4468835917311831,0.5179673648847153,-0.6555204978039156,0.8898536498146452
2-12,0.9210657150346782,1279,-539.9974401959357,2.9070856485812744,,,,0.6226299655544565,0,1,0.5828648309769157,2.2489100961769637e-07,12.738019116485042,-2.059787523587408,0.135335196697229,0.4062803068196505,0.5828762484562502,0.4043515643764729,0.7669539137913894,0.2662516313472232,0.03978948826762332,0.10029457777191991,0.02634111423708967,,,,,5,0.5799975428474324,315,0.4028088525661415,0.6352511639040647,3.4023297106563657,-0.42341636759454665,0.5420472619418134,-0.6534915304646135,0.9361180763621958
3-12,0.9174161258559617,1279,-605.6000438928811,3.127874544752863,,,,0.5901226938613353,0,1,0.5388822460846167,2.429621140819169e-07,12.687553160032113,-1.448955540307598,0.14895991653384652,0.46701530121731094,0.5115197637911163,0.4104627024311754,0.7423736390386567,0.23627017906976353,0.05367653360348478,0.09314196712989899,0.025661970653876955,,,,,5,0.5870712214484421,339,0.38482748683077317,0.6052079630687194,2.9580534589898395,-0.3997764384249709,0.4845328628777625,-0.6395580479885437,0.8121892790519777
4-12,0.8991482197793684,1279,-622.563965779979,2.9831577891014285,,,,0.5589949614975585,0,1,0.5255301409250566,2.5940963742704736e-07,12.316118429573248,-1.216429688003526,0.15269374309385172,0.4562969130381332,0.4783806113793867,0.4087977768290987,0.738683336450288,0.1897063139469432,0.049483199716713694,0.09421328203263336,0.022663018062298226,,,,,6,0.6057296143000811,331,0.3741106554053687,0.5943398912854196,2.782554925936108,-0.3880919270783447,0.46235854336691035,-0.6268413879839382,0.7770840210189592
5-12,0.8920983609442216,1279,-743.2870807427839,2.9775081839027813,,,,0.5338671222361414,0,1,0.4868488085884768,3.144465645333315e-07,12.070850841589602,-1.786232595001822,0.12123753182782726,0.2981428204009932,0.42800351165216927,0.40132368651260686,0.7908747907931241,0.29694709976733724,0.06915730035478858,0.09192364774179249,0.02038662667365113,,,,,6,0.6399972417503706,367,0.2654706281509811,0.5457562366095399,2.377997472370828,-0.41979905556817493,0.46409937673953244,-0.6379998296185894,0.7963152792694973
6-12,0.9247781127293312,1279,-725.7305819598517,2.4482217833799798,,,,0.5381229663833572,0,1,0.48819165131539255,3.365897938456698e-07,10.869233543510086,-1.9516141227895334,0.12778113880724654,0.2993074878838016,0.45420616944912423,0.41905034876073893,0.7927787349620945,0.19376578583636775,0.10009732749809777,0.10261646489251869,0.0,,,,,5,0.635923936066062,349,0.18823542679706462,0.5506948835847237,2.409876359896447,-0.4245792704353491,0.3872157245305939,-0.6545662438850112,0.7310916327597294
7-12,0.9131561572486538,1279,-792.9070113967263,2.956977651514834,,,,0.5129023256016157,0,1,0.4683357923285464,3.577351130205773e-07,11.68983293117592,-1.2556086360419636,0.10743151590989454,0.24923569276049332,0.39863995155503784,0.40775675528707256,0.8053188359028003,0.2925084112856152,0.08007426241504272,0.08856555120953916,0.020876595794830508,,,,,5,0.6571831173407123,389,0.16576234869961104,0.5226063693461175,2.1727224241420235,-0.4282950853791019,0.38655020319972144,-0.6466419091831109,0.6774999381122532
8-12,0.906094549733336,1279,-589.5185847998391,3.3986305216250217,,,,0.5914187812110937,0,1,0.5536366282842748,2.4591688497105476e-07,13.32878406970971,-1.5030804686454824,0.1389656130189153,0.48327092990180553,0.5540299511599236,0.4156418107111385,0.7661666306377252,0.2728659338855393,0.06381977602384589,0.09555372612130304,0.027039325274941472,,,,,6,0.5831146748220257,353,0.3814718163985572,0.6124092464863562,3.0910117331734153,-0.42549944259176575,0.6132941234653421,-0.6667632812313805,1.0737476867495417
9-12,0.9006208670768578,1279,-701.2807868145945,3.340956255512495,,,,0.5592063145963566,0,1,0.5218713780891767,2.722504725439658e-07,12.99964530458321,-2.00306398769908,0.09639813189493492,0.4182508260939298,0.4880683599663584,0.44637626512780193,0.790722529295818,0.4345258544487286,0.061882996583173,0.08701759460453681,0.027090292737424537,,,,,8,0.6077345380410778,369,0.2964647407792894,0.5631065618912436,2.7148028625739338,-0.43603567084165706,0.5040845783954231,-0.6632839190361401,0.8919720939876956
10-12,0.8926836686832368,1279,-614.7093619354259,2.878982125569172,,,,0.597571841043088,0,1,0.5523202734344962,2.1523538690538328e-07,12.291944741254543,-2.0452475504908607,0.12565736942315128,0.4414255495078387,0.5338974297308413,0.41517495023637246,0.7768814966519568,0.36661697569907403,0.04841228174477281,0.11348595083192677,6.025767139846088e-08,,,,,6,0.5867365327689705,323,0.31594504023858727,0.6055925963568872,3.1281821287326346,-0.41717526183198533,0.59210522181595,-0.6424337617755175,0.9909818207189773
1-13,0.9001344458030534,1279,-597.7533888365325,3.323582457512784,,,,0.59596267666965,0,1,0.5556352119561303,2.1820484690748882e-07,13.435759995343744,-1.5555638277082704,0.1318806423567268,0.38668372983660987,0.5260212298333625,0.4274039918944073,0.7661001589414264,0.182102535322368,0.04235096178355827,0.09655131012787475,0.025526346381369972,,,,,6,0.5946981861334102,353,0.3089678332053548,0.611769755577856,3.1078882861912036,-0.4078365596387653,0.42850744341651953,-0.6370367884298243,0.7401824852964479
2-13,0.8882409991351119,1279,-544.4613916828102,3.081932732350168,,,,0.6039126547081543,0,1,0.5697230620315381,1.9136602800591728e-07,13.020050948136735,-1.7174165784450706,0.14957565848713558,0.5429799533879432,0.5430085734813586,0.39767058318169884,0.7270527471997797,0.38359465209164845,0.04364446700571625,0.0945933578261763,0.029270071143949708,,,,,6,0.5694029876710478,351,0.40630764622762305,0.629426079937804,3.2407488034451886,-0.3892237499294222,0.599229676984059,-0.6347544354198995,0.9937864101440503
3-13,0.8771649645636199,1279,-552.1427056352828,3.2377945165846898,,,,0.6141974546287307,0,1,0.5703612033036503,2.2424971303388135e-07,13.407264327579702,-1.3434479120570555,0.14861827987746756,0.45738510184118447,0.5764502591954348,0.4077944907069576,0.765472177253781,0.44610428454246726,0.05697259006920001,0.0998646240276583,0.024399015165081597,,,,,6,0.5743748664858951,351,0.3549478821971006,0.6311308369281297,3.3095998275018204,-0.4147928138754639,0.6041922230415584,-0.6516454087811848,1.0517194179960674
4-13,,1279,-567.1784413734944,3.2053722721054747,,,,0.5997691346190086,0,1,0.5769161805639655,2.0713324053381232e-07,13.241743106785899,-1.5457800496294456,0.11833282230169043,0.517842421754588,0.5572274851309184,0.4266089121536556,0.7623111935880661,0.4286881487433435,0.04885545187163911,0.09384727541093259,0.02980541676997435,,,,,5,0.5761494331102308,327,0.403236525945715,0.6224637136925607,3.3138365760561186,-0.41904249285917383,0.5689303640075097,-0.6527410183212233,0.9482595967840761
5-13,0.9246718662213477,1279,-707.1337184088562,3.2574093309595664,,,,0.5614755293631657,0,1,0.5255197707917902,2.7584330362717234e-07,12.915126203674443,-0.8946842257227688,0.09161758954049312,0.31511008957407133,0.4901686791621063,0.44349732609570447,0.8102432598770312,0.2255988439439974,0.05739561360558114,0.09342745442560262,0.023724743346766167,,,,,6,0.6182162473956987,351,0.29114450307746165,0.5657748664802051,2.7589634235825957,-0.44231552580579186,0.42593531594949025,-0.6610096809968825,0.7636759718065538
6-13,0.9230967740454482,1279,-654.1110429053477,3.046807558690527,,,,0.5732430131179719,0,1,0.5195443294695968,2.593358825988963e-07,12.224965561956429,-2.030379162791186,0.14080598518623205,0.3852368998535598,0.5029465411430056,0.4165506185336252,0.7762602796407835,0.41121243600892143,0.05898986335311933,0.1096713858594205,3.9788167725508304e-12,,,,,6,0.6107493891036574,367,0.25724513891843337,0.5839133023932478,2.810098461587346,-0.4138138562510562,0.46003332327311214,-0.6457578879219126,0.8140109456379722
7-13,0.909329637563992,1279,-777.3655256840619,3.2066389543331124,,,,0.5334809030173787,0,1,0.49051336250910094,3.4625472111898917e-07,12.148200395870678,-1.455968989165138,0.09044925095881558,0.26984924815665073,0.429336331189135,0.41936610333062246,0.8134788431849095,0.2589020022745545,0.07418657261114121,0.09018436164166034,0.023928436301278104,,,,,7,0.6385441530866683,403,0.19543956116899186,0.5350832276644204,2.4175673464730427,-0.4343610127201194,0.40942642555212183,-0.646206110576599,0.7112085869592308
8-13,,1279,-534.1405122011288,3.1062556671922357,,,,0.6153163366009273,0,1,0.5902702476343675,2.0833341191080066e-07,13.252318041719409,-2.1205240390695765,0.12970234464443012,0.46835205182126105,0.5913720635888822,0.41518105845762293,0.7744909664469729,0.5140500903094016,0.035622764635340406,0.10129406704457718,0.02723483921311286,,,,,5,0.5657858649704954,325,0.39361848747053674,0.6395700170565155,3.463474155549909,-0.4201643545600419,0.5932940507243488,-0.6495004997301798,1.0052790283077788
9-13,,1279,-624.6574290383548,3.112276062307543,,,,0.5897447319676302,0,1,0.5586934036595932,2.2839179116343462e-07,12.879319636235008,-2.4283789818089927,0.10262939774219215,0.48421727289748745,0.5391413489844589,0.42590628232932437,0.7837919894432381,0.3262350295953673,0.05417494915937225,0.09338365442160788,0.02966713897152675,,,,,5,0.5848312360671738,355,0.40873419193123817,0.600612733468199,3.1437247935295995,-0.431761458741724,0.6316913538439375,-0.6544928933891375,1.057282338910798
10-13,0.9125622601225658,1279,-576.0181680026407,3.249627462785754,,,,0.6143143407626471,0,1,0.5812839411026371,1.9545573286787116e-07,13.425829086099762,-2.4200574648337407,0.10497481308089612,0.423566309086542,0.5738175878849275,0.42120905007196807,0.7788889210017199,0.35422568493878714,0.04630102737997756,0.09319647357640631,0.028484269448163922,,,,,7,0.5836155418347154,327,0.34096084302240015,0.6203188987100331,3.3465680528111896,-0.43710421850869763,0.5567251934396842,-0.6602367697657426,0.9421448089499767
1-14,0.8926026462491012,1279,-742.0683784282508,3.243422162646958,,,,0.5430227454720798,0,1,0.5044126435938048,3.6367596183605905e-07,12.67792635427674,-2.314533180784643,0.09626707222240294,0.25652925265966875,0.4376675045126386,0.43272818434594185,0.8029677045484291,0.2414783473441052,0.09480719248981645,0.08548571728812894,0.025562298942400207,,,,,8,0.6541433162941568,377,0.22548684711053835,0.5491650096351506,2.5174845146138702,-0.409472698013611,0.33313942941511343,-0.6239840106308516,0.5662139439213425
2-14,0.9048780199340458,1279,-619.1703828161166,3.3235710485897636,,,,0.5753808643749097,0,1,0.5428842877203479,2.427048759735391e-07,13.010200195093956,-1.0406144170396048,0.13407880466444427,0.4314510009759378,0.523213105759286,0.40858113419219744,0.7598650246398588,0.28366898127314194,0.05275950497818209,0.08797268458776743,0.029432542599834837,,,,,5,0.595500612378934,343,0.30293484807555116,0.6008669676282489,2.9384075688596343,-0.4148177972719315,0.547684695565388,-0.6516836592428991,0.9661778585863531
3-14,0.9368654207401794,1279,-607.3487089812512,3.064245718089576,,,,0.5672001631840043,0,1,0.5318505364810258,2.6444392023793096e-07,12.517571396799148,-1.5312926807710234,0.1581038629489363,0.4139338333389573,0.49888038782405275,0.387558504347539,0.7500727611298421,0.23412519863110537,0.054769923299165836,0.09644630281045694,0.02122052243203467,,,,,5,0.6068987059121027,359,0.30897257517856114,0.6024436575945805,2.8435301087791567,-0.3979821086426065,0.501630191577062,-0.6354075510950246,0.8618150812407365
4-14,0.8979645362665838,1279,-670.0041817109769,3.119611148343769,,,,0.5665381326615194,0,1,0.5249696334245766,2.8098948571610533e-07,12.483395492161947,-1.1007785288603107,0.11884551501241931,0.3389342167420159,0.4959750369582751,0.41641633839782466,0.7841552031539352,0.14880298307028725,0.0633872325349726,0.08862084269336726,0.025655536024272934,,,,,8,0.623836168231927,353,0.3131833831615758,0.5784751407864115,2.7740865110527078,-0.4201373319932053,0.47158503847298017,-0.6527706145467775,0.8585255997930801
5-14,0.9079331750915225,1279,-838.3842634522514,2.869357135141746,,,,0.5164050729006276,0,1,0.4637109970051341,3.6730067635288015e-07,11.554412235732855,-1.7580476149612503,0.09193033939895223,0.2277652681843148,0.41677303396051024,0.438009912494017,0.8461090205765888,0.2704612333054689,0.07964806981466098,0.10335257716413943,0.0,,,,,4,0.6571657611617968,403,0.14776243016447943,0.5105646624556923,2.186197900709439,-0.45307436856754413,0.3903438425058369,-0.6617126067054625,0.7144917167083308
6-14,0.9025385925969253,1279,-768.8230791096607,2.9286172496899634,,,,0.514833883498223,0,1,0.4780342433258822,3.2846285656799155e-07,11.827461538823975,-1.7130048415462067,0.11025273498912103,0.2317173177050628,0.4372451677440533,0.4238760873703667,0.8158717655788262,0.40160702298468626,0.06628440890757188,0.08087167180447191,0.027710411369577918,,,,,5,0.6572598977186987,377,0.15768250752970492,0.5330085053909142,2.2894048831325096,-0.4287455847178477,0.3316383966472259,-0.6562482753355743,0.6585595896260283
7-14,0.9282639748974775,1279,-834.4572782189723,2.6689845648137878,,,,0.5151011983604249,0,1,0.467231808683117,3.597542458596483e-07,11.053058484365947,-0.761310033348457,0.08401281082887531,0.2240198803912563,0.4057898366960824,0.4468687586841015,0.836100775837437,0.1863630549158236,0.07383252749627824,0.08182455789507313,0.025082313009145294,,,,,6,0.6706915985894755,385,0.16697862848290435,0.5085125974511888,2.1373445788410197,-0.44331007549746904,0.34818511020537735,-0.6500099413115988,0.6355477452956557
8-14,0.8956057447640833,1279,-730.6382177664524,3.181632348454802,,,,0.5490887980068799,0,1,0.502470247933487,3.0331299840469885e-07,12.560591219337331,-1.6326449066526332,0.10941156480971345,0.38479341302831516,0.45664031820048107,0.43128618316557216,0.7884037915050655,0.24158515047343937,0.06805517032495251,0.09455481120203896,0.02124425610577219,,,,,6,0.6161078586009687,359,0.3040674165373838,0.5552040036307427,2.6007781645680694,-0.43477377811651413,0.523634569212091,-0.6554519404166812,0.8896847361218618
9-14,0.9082209070498763,1279,-792.2690843913881,3.066573177173595,,,,0.5391636089791204,0,1,0.5011525271912701,3.0236412903629686e-07,12.255202481313374,-1.8409193688700722,0.0682852254422529,0.35513231584660565,0.4582573281147384,0.44899088922538377,0.8304488684225216,0.4107187599273417,0.06345755636177734,0.09021590284792896,0.023498957191419954,,,,,6,0.6269496657353605,361,0.25013329711578314,0.5322434905966008,2.5446985747845696,-0.4751133157619307,0.5257581353975868,-0.687263399969711,0.8954157995397829
10-14,0.9353254752958458,1279,-712.3668829225826,3.3276793018956123,,,,0.5625039319060092,0,1,0.5155922505535762,2.8296542909434924e-07,12.91707023122601,-0.9004899818118022,0.10454629246860896,0.3672845438185995,0.4895674754274695,0.44126816815749514,0.7982726533879814,0.28710544483905975,0.07223817622612734,0.0891713719457017,0.02614557149394007,,,,,5,0.6121138990817541,377,0.309234448823268,0.5635298457898621,2.6826197400065257,-0.43213389539327546,0.49393852449842746,-0.6531885610237704,0.8788165508174832
1-15,0.919153183122619,1279,-624.2328689799017,3.1065455861704945,,,,0.589020505377714,0,1,0.5447719536344545,2.7098162802951363e-07,12.625221444608059,-1.914808713813293,0.12613848058795696,0.38048069440464155,0.5246863574974789,0.4171303273257104,0.7764224275014192,0.274174657857809,0.053209676698507145,0.09121038680963359,0.02580705617020764,,,,,7,0.5916670028105722,359,0.30088283937504656,0.5996500091690499,2.972390091308937,-0.42768372566082247,0.49337427738584394,-0.6609674342283756,0.875788133607431
2-15,0.8889440571321822,1279,-515.351377963804,2.9879649392094567,,,,0.6160747131511305,0,1,0.5716292081390641,2.2028384111818528e-07,12.71497114443472,-1.869294691114922,0.1768356409501427,0.5439240709086418,0.5825162231054877,0.39737531678793997,0.7290470852125768,0.44554020053163607,0.046710424992070655,0.0995297762732995,0.0253164835493308,,,,,6,0.5560521503870413,301,0.3425033382658972,0.6443580916622524,3.3359200612048525,-0.384869818015792,0.6131256352225443,-0.6393916984735317,1.0725992541830474
3-15,0.9210008875697904,1279,-493.63859387046875,3.1705697742795347,,,,0.6140676817570175,0,1,0.5819110070328588,1.961637388078826e-07,12.992327679117347,-1.781323639903525,0.1793962039946939,0.5584651245222451,0.5752265113082117,0.40205108938793127,0.7091171073787006,0.3233576105232112,0.04665400560966358,0.10128798923786503,0.024611376128946975,,,,,6,0.564037749553776,343,0.4472740238210581,0.6539527462809328,3.4330788652100335,-0.37232659259069356,0.5551707387101442,-0.625378290713497,0.9218694609416379
4-15,0.8926528075764427,1279,-537.4626544096828,3.181761230210565,,,,0.6138959518611226,0,1,0.5797839277358784,2.2005381624563359e-07,13.374983257321484,-1.5367563501692167,0.1459673352822411,0.4701288819404597,0.5786993533968097,0.42337678125467254,0.7589433153667301,0.5667771219677603,0.050650376900966486,0.10254308946577284,0.023908682478377134,,,,,5,0.5643828845163117,325,0.3730766725811435,0.6376286689660736,3.4147851967416463,-0.4187611501945316,0.5421752678868886,-0.6555491628528415,0.9316358457325329
5-15,,1279,-629.9318150453838,2.72822908690108,,,,0.576669208606326,0,1,0.5318791723362307,2.915375897606122e-07,11.918144809119298,-2.0492768044007272,0.1425152048008519,0.3615729049512153,0.5103057527418312,0.4167276209750801,0.7750867919198599,0.2679217999826118,0.06753825598328535,0.09627205876952269,0.021969411931036794,,,,,7,0.6154441462667616,339,0.261475779452341,0.5955685839645795,2.84138401351753,-0.40637662641081806,0.43255040182729526,-0.6355804887852711,0.7683232654947475
6-15,0.9383298838189529,1279,-710.2778611645863,3.063009251013713,,,,0.5592341950966433,0,1,0.5120710747263668,3.12724017607768e-07,12.41378455692855,-1.8005060148151717,0.11157996105938503,0.33153726163577174,0.4842141933601254,0.4328963289457041,0.8050655287027632,0.4474883586434607,0.061408263666739925,0.09959137474489096,0.0190708900686323,,,,,7,0.6157170655592344,351,0.2412403767306307,0.5636076811989101,2.693386468336219,-0.4470684106487219,0.4568846905407179,-0.6686873506179231,0.8068339787648888
7-15,0.9219185959588169,1279,-698.4274365765627,3.4331781477537047,,,,0.5598838177858184,0,1,0.5258063754118818,2.528021959063001e-07,13.273330938883474,-1.8095026785798445,0.09660494021419028,0.28938643312967127,0.48015578382616875,0.4118545828498757,0.8083787376159338,0.25267532538626486,0.07139837277600042,0.08663098938376049,0.0274176645299526,,,,,6,0.6334482178328147,359,0.2791211551228927,0.5679511125941372,2.724158760351522,-0.42493886966134825,0.43744118998833176,-0.6414796323263146,0.758247977168795
8-15,0.9278254313259913,1279,-524.6370264748815,3.061216425340917,,,,0.6141146401225391,0,1,0.5756470707114905,1.9663922118435143e-07,12.84187433415504,-2.1513118871429797,0.1622143682853898,0.5580737347969232,0.5697544819816514,0.3987821472959553,0.7285329453015358,0.4142793564463836,0.04986403520309289,0.10336894400501634,0.023311017708481763,,,,,5,0.5553305812654152,305,0.43921105035089136,0.6397805954344051,3.384928885299883,-0.3908261354761745,0.6505657590869337,-0.6354404062941087,1.0973051262337605
9-15,0.8772847246566238,1279,-572.1452693920376,3.153139942101497,,,,0.5959302773061818,0,1,0.5548702176138278,2.4716531596006807e-07,13.059327030062622,-2.889288449417733,0.15466675374679306,0.43522349138404454,0.5341467281288347,0.40038878144997014,0.746550139806816,0.4149408318106868,0.048531560722638756,0.09620686168094014,0.023549354515918844,,,,,8,0.5866702834107737,311,0.34942936397500235,0.6209839576782338,3.114144323026841,-0.3940260466579188,0.5080301199238749,-0.6301911983721942,0.8737266319863211
10-15,0.9212512217327968,1279,-591.0151728874515,3.1020975685712133,,,,0.5900880247245175,0,1,0.5549207167708705,2.1766011164128733e-07,12.746690657351294,-1.8507668366926107,0.13672896674695983,0.4935049077111209,0.5284368276671502,0.41968760153981577,0.749065725487538,0.4269502601735456,0.04347304628168511,0.09801078048237619,0.02546142812449082,,,,,5,0.5831858982927559,335,0.3606085712820768,0.6120969590151071,3.118457763906849,-0.39984276958092535,0.5462063436529067,-0.6356047493081238,0.9164814625773547
1-16,0.8721357450178536,1279,-901.0107522512593,2.888023025234793,,,,0.44185707441604266,0,1,0.401863396160013,4.157282970624105e-07,10.975173249739006,-1.3362907506543993,0.11566146012518931,0.1332598372388237,0.3275444437242939,0.41109997223262934,0.8390369979797683,0.0299631983861261,0.07944993406701763,0.08353187106259764,0.01640066210583053,,,,,5,0.7337501187812805,403,0.1151656280334481,0.46884837059752504,1.5705239477416937,-0.4094348921583095,0.24528790625336871,-0.6172417372336486,0.4739552146998368
2-16,0.9288155601090856,1279,-984.8000065162726,3.2915171054016823,,,,0.47682688380330024,0,1,0.43078953053053404,4.1284365833113887e-07,11.841052225457453,-3.0564774330594937,0.0377101998369968,0.1638848000750806,0.3469907402947127,0.46068927469652854,0.884421888458424,0.10362174419049161,0.09885873266662737,0.08338828275671419,0.01835311641213755,,,,,6,0.7124812903285892,437,0.14125606876287344,0.4494541411650626,1.8138047804905448,-0.48424151160762696,0.3746752475603869,-0.67667857297748,0.6797502845413481
3-16,0.8768868925445221,1279,-898.2150263797331,2.4873621146394798,,,,0.472066722105157,0,1,0.4207001512304187,4.685799574682249e-07,10.347781461258613,-2.104390872477219,0.09834923365126366,0.15602378365335612,0.3440883096407449,0.4157170153687707,0.8378420019036259,0.14194873957268136,0.10891052828016279,0.07854118050465907,0.022361054443692057,,,,,6,0.705213504946061,435,0.0968077474711384,0.4758396639927113,1.716873317562873,-0.432649755606963,0.30001651611838803,-0.6448586023543688,0.5745970157686913
4-16,0.8475536930230645,1279,-996.261435941477,2.7792687711810835,,,,0.4751882840737183,0,1,0.418241079740707,4.3485076627070176e-07,11.003151630410832,-2.366999003254187,0.05213311857712085,0.10612473993308627,0.3535606638749309,0.4550225783127174,0.900766437657138,0.24456537548853796,0.09474759865497925,0.09786411819668786,2.366324494343733e-12,,,,,7,0.7186492423597431,421,0.08353881496224835,0.4454523382107992,1.7935015406490427,-0.48073416126015506,0.304226145716618,-0.6713417162154757,0.5729007834644011
5-16,0.9040571331054147,1279,-1146.8074484482242,3.0094286430604593,,,,0.3978069337840767,0,1,0.35761621469735594,5.90820279846357e-07,10.658790016925252,-0.36084068391586027,0.023959697122196384,0.07346046833568122,0.25594096357342033,0.45380406349222674,0.9257089408491569,0.10203727157169348,0.1400343141616413,0.0817711199510081,2.7128636973484663e-15,,,,,7,0.7680433800894493,485,0.07598554858791917,0.36985790182959594,1.2332973125350264,-0.47656388006186723,0.2760401457130522,-0.6608081969169387,0.5159039349785419
